"Cylinders","Fuel_Type","City_MPG","Highway_MPG","CO2_Emissions"
"4","Diesel",24.1,28.7,217
"4","Diesel",44.1,51.4,147
"6","Gasoline",27.1,30.6,381
"6","Gasoline",40,46.6,129
"3","Gasoline",33.9,39.6,254
"8","Gasoline",34,40.7,208
"4","Gasoline",45,50.2,193
"6","Gasoline",31.5,38.5,347
"6","Diesel",44.6,48.2,233
"4","Hybrid",27.7,33.3,208
"4","Gasoline",21.1,25.8,181
"6","Gasoline",30.9,37,360
"4","Hybrid",32.4,38.2,251
"6","Hybrid",31.7,39.1,149
"4","Gasoline",43.3,50.7,197
"6","Gasoline",34.8,40.7,109
"4","Diesel",46.1,50.4,112
"4","Diesel",33,40.1,254
"4","Gasoline",22.9,32.7,262
"6","Gasoline",19.5,23.8,305
"4","Gasoline",45.4,48.9,201
"4","Gasoline",17,21.9,583
"8","Diesel",19.1,25,439
"6","Gasoline",17.2,22.3,395
"3","Diesel",29.8,38.6,278
"8","Gasoline",33.6,40.1,267
"6","Gasoline",15.7,20.4,583
"4","Diesel",33,42.7,170
"4","Diesel",28.8,32.7,155
"6","Hybrid",42.1,46,221
"6","Gasoline",44,48.7,104
"4","Gasoline",39,42.5,191
"4","Hybrid",31.6,39.9,161
"4","Diesel",22.6,27.8,264
"4","Hybrid",44.6,52.7,162
"4","Gasoline",27,35.3,372
"4","Gasoline",27.5,32.2,325
"6","Gasoline",47.1,53.7,104
"6","Hybrid",49.1,55.7,218
"4","Hybrid",46.4,55.5,160
"4","Gasoline",49.9,53.1,108
"4","Gasoline",45.4,50.6,174
"4","Gasoline",39.7,48.9,122
"8","Gasoline",25.3,30,252
"6","Gasoline",48.4,52.4,214
"4","Diesel",45.7,52.7,193
"4","Gasoline",23.4,28.5,306
"4","Gasoline",32.1,38.4,163
"6","Gasoline",17.5,26.2,285
"4","Diesel",48.4,55,238
"6","Gasoline",35,41.6,176
"6","Hybrid",23.6,28.5,351
"4","Diesel",25.2,33.8,275
"6","Gasoline",49.3,57.5,74
"6","Gasoline",36.5,41.1,310
"6","Hybrid",29.7,34.9,140
"8","Gasoline",32.5,41,259
"4","Gasoline",18.4,23.9,513
"4","Hybrid",17.6,23.4,503
"6","Diesel",35.7,41.3,281
"6","Gasoline",32.9,37,292
"8","Gasoline",27.6,33,252
"3","Hybrid",34.8,43.4,296
"6","Gasoline",17.5,23.9,567
"4","Gasoline",48,54.2,148
"4","Gasoline",25.3,29.4,292
"4","Gasoline",17.5,21.7,408
"4","Hybrid",20.9,24.2,275
"3","Diesel",18.3,21.4,240
"6","Diesel",21.3,27.7,247
"4","Hybrid",29.6,35.5,342
"4","Gasoline",40.8,45.7,197
"4","Gasoline",24.5,34.4,380
"4","Gasoline",30.3,36.1,309
"8","Gasoline",47.5,56,131
"4","Gasoline",25.4,29.9,194
"4","Gasoline",42.8,47.5,193
"6","Gasoline",20.5,27.5,497
"6","Gasoline",21.2,24.2,489
"6","Gasoline",31,34.1,321
"6","Gasoline",23.2,27.2,414
"8","Gasoline",46.6,51.2,171
"4","Gasoline",16.8,23.5,260
"8","Gasoline",35.9,43.7,157
"6","Hybrid",36.1,41.3,228
"4","Hybrid",17.3,22,332
"6","Gasoline",40.6,49.4,235
"6","Hybrid",31.4,35.5,210
"3","Hybrid",40.3,48,108
"4","Gasoline",43.9,53.4,218
"8","Gasoline",26.3,30.9,345
"4","Hybrid",32,35.6,176
"4","Diesel",24.1,34,425
"6","Gasoline",22.1,27,296
"4","Diesel",15,19.9,556
"3","Gasoline",48.7,55.1,226
"6","Gasoline",30.4,35,156
"6","Gasoline",15.5,25.5,558
"4","Gasoline",15.3,18.6,585
"8","Gasoline",25.1,31.3,185
"4","Hybrid",15.5,22.3,506
"4","Gasoline",28.1,34.4,365
"4","Gasoline",17.2,23.8,524
"6","Gasoline",16.4,26.3,487
"4","Gasoline",38.4,47.5,120
"4","Hybrid",46.7,51.9,110
"6","Gasoline",29.3,36.2,261
"3","Gasoline",44.3,47.3,193
"6","Gasoline",16,21.9,634
"4","Gasoline",42.2,46.3,177
"8","Gasoline",17.2,25.2,302
"4","Gasoline",44.3,48.8,116
"3","Gasoline",45.9,54.1,84
"3","Gasoline",42.5,47.7,96
"6","Hybrid",43.7,53.2,181
"6","Gasoline",34.7,40.8,140
"4","Gasoline",24.3,33.2,390
"6","Hybrid",37.5,44.9,218
"4","Hybrid",30.4,40.2,321
"8","Gasoline",15.2,23.4,388
"8","Hybrid",31.7,39.8,251
"8","Diesel",37.8,42.7,207
"6","Gasoline",15.5,22,660
"8","Gasoline",36.7,41.7,274
"4","Gasoline",37.8,40.9,228
"6","Gasoline",20.5,28.5,370
"6","Gasoline",30.1,34.8,183
"8","Gasoline",48.8,54.6,197
"4","Hybrid",45.9,50.9,255
"3","Gasoline",29.4,33.8,155
"4","Gasoline",27.2,30.7,322
"6","Gasoline",19.3,24.7,376
"4","Diesel",16.2,19.8,622
"4","Diesel",25.4,32.2,130
"4","Gasoline",47.9,51,100
"4","Gasoline",48.6,58.2,76
"4","Gasoline",43.4,53.2,107
"4","Diesel",27.3,32.4,333
"8","Gasoline",20,24.8,222
"6","Gasoline",35.8,39.5,244
"3","Gasoline",37.6,46.9,269
"6","Hybrid",29.9,37,121
"6","Gasoline",39.2,46.5,93
"3","Hybrid",41.1,50.4,271
"4","Gasoline",42.4,51.8,205
"6","Gasoline",32.6,41.4,135
"4","Gasoline",42.7,51.1,137
"6","Diesel",15.9,25,605
"4","Hybrid",38.8,47.9,132
"4","Hybrid",23.2,28.8,398
"8","Diesel",24.5,34.3,199
"4","Diesel",18.2,26.2,326
"6","Hybrid",21.7,27.3,468
"4","Gasoline",49.7,55.8,76
"4","Hybrid",29.5,37.3,193
"4","Hybrid",47.5,53,159
"4","Gasoline",20.7,29.5,367
"4","Diesel",22.1,26.1,166
"4","Gasoline",34.5,43.9,187
"4","Gasoline",27.2,32.3,227
"6","Gasoline",37.5,41.6,101
"3","Gasoline",29.8,38.8,200
"6","Gasoline",43.4,48.1,260
"4","Hybrid",30.1,39,178
"4","Gasoline",35,40.1,236
"6","Gasoline",26.2,35.7,205
"4","Diesel",39.6,44.1,112
"4","Gasoline",37.9,41.4,159
"4","Gasoline",28.9,38.5,234
"6","Gasoline",24.7,28.9,237
"6","Gasoline",36.5,46.1,223
"4","Gasoline",48,56.8,230
"4","Hybrid",19.6,23.2,204
"6","Gasoline",43,49.1,218
"4","Gasoline",34,37.5,105
"4","Hybrid",33.4,38.7,104
"4","Hybrid",48.7,54.2,95
"4","Gasoline",36.2,43.4,200
"4","Gasoline",44.1,53.9,85
"6","Diesel",33,37.2,287
"4","Diesel",23.7,29,152
"4","Diesel",39.3,46.4,189
"8","Gasoline",47.3,51.5,196
"4","Gasoline",44.4,52.4,120
"4","Gasoline",21.9,27.7,356
"4","Diesel",26.1,35.7,195
"6","Diesel",33.1,40.5,153
"4","Gasoline",35,40.5,289
"4","Gasoline",21.8,29.8,258
"8","Hybrid",23.1,32,395
"6","Gasoline",41.6,50.2,123
"6","Gasoline",40.6,45.4,160
"4","Diesel",44.4,50.3,98
"4","Gasoline",47.7,53.9,159
"4","Gasoline",25.8,31.5,247
"4","Gasoline",45.1,50.3,80
"6","Gasoline",38.3,46.6,184
"4","Gasoline",48.5,51.6,88
"6","Hybrid",24.5,29.6,409
"4","Gasoline",24.4,28.4,306
"4","Diesel",39.7,43.6,235
"6","Gasoline",47.5,52.4,219
"4","Gasoline",43.9,52.2,87
"6","Diesel",40.4,50.2,148
"8","Gasoline",28.6,35.2,124
"4","Gasoline",40.1,45.5,98
"4","Gasoline",43,51.8,86
"4","Gasoline",41.4,44.9,184
"6","Gasoline",38.7,42.4,190
"4","Diesel",16.6,22,222
"6","Gasoline",38.1,44.2,147
"4","Hybrid",31.7,40.3,164
"6","Gasoline",48.7,58.2,119
"6","Gasoline",36.3,43,236
"4","Gasoline",36.3,42.8,249
"4","Gasoline",49.8,54.3,129
"3","Gasoline",18.3,24.5,498
"4","Diesel",24.7,34.2,251
"4","Gasoline",38,43.8,203
"4","Gasoline",26,30.5,178
"8","Hybrid",27.1,32.5,194
"8","Gasoline",46.2,52.8,204
"6","Gasoline",35.3,42.5,316
"4","Gasoline",18.6,24.6,459
"6","Gasoline",25.9,34.2,141
"4","Gasoline",17.7,24.8,235
"4","Gasoline",34.5,42.2,199
"4","Gasoline",21.1,30.1,397
"3","Diesel",45,54.1,105
"4","Diesel",35.2,39.6,276
"4","Diesel",17.1,24.5,414
"8","Gasoline",25.5,33.5,357
"4","Gasoline",36.6,40.6,224
"8","Gasoline",26.7,35.6,290
"4","Gasoline",33,37.3,169
"4","Gasoline",46.8,55.4,197
"4","Gasoline",27.3,31.4,379
"6","Gasoline",26.8,35,368
"3","Diesel",43.7,47.7,88
"4","Gasoline",26.2,31.9,317
"4","Hybrid",17.7,21.7,630
"4","Diesel",21.3,26.2,374
"6","Gasoline",48.2,58.1,99
"4","Gasoline",47.7,51.5,230
"4","Gasoline",22.9,28.7,235
"6","Diesel",34.4,42.1,108
"4","Gasoline",19.8,23.5,347
"6","Gasoline",38.6,42.4,114
"6","Gasoline",21.5,25.5,202
"8","Gasoline",16.7,24.2,382
"4","Hybrid",43.9,53.3,187
"6","Gasoline",26.4,35.2,379
"4","Gasoline",18.8,28.7,418
"6","Gasoline",44.2,51.2,233
"4","Hybrid",41.7,51.4,158
"4","Gasoline",38.9,44,158
"6","Diesel",46.9,52.9,179
"3","Hybrid",32.1,37.9,281
"6","Hybrid",19.5,22.8,412
"6","Gasoline",17.1,25.9,282
"4","Gasoline",26.1,29.3,252
"4","Gasoline",18,26.1,348
"4","Gasoline",33.7,39.5,106
"8","Gasoline",15.5,18.5,673
"4","Gasoline",30.5,35.5,249
"4","Gasoline",21.2,26.6,432
"6","Diesel",27.9,37.7,160
"8","Gasoline",38.6,46.2,203
"6","Gasoline",27.3,34.1,386
"6","Diesel",26.9,30.8,195
"4","Gasoline",49.7,55.4,129
"4","Diesel",40.2,43.5,171
"4","Gasoline",33,41.3,191
"6","Hybrid",35.3,39.4,241
"6","Hybrid",36.7,43.9,179
"6","Gasoline",15.9,23.8,486
"6","Diesel",17.8,23.4,388
"4","Gasoline",37.7,45.1,124
"4","Gasoline",27.8,36.1,377
"4","Diesel",16.9,21.2,307
"4","Diesel",25.4,32.6,299
"6","Gasoline",19.6,27.7,181
"4","Gasoline",47.1,52.6,236
"6","Hybrid",22.1,26.2,492
"6","Gasoline",20,25,308
"4","Hybrid",36.9,46.4,115
"4","Diesel",33.3,38.8,291
"4","Gasoline",35.2,39,163
"4","Gasoline",30.3,33.9,308
"6","Gasoline",31.4,35.7,350
"4","Hybrid",42.3,46.2,201
"6","Hybrid",22.7,29.2,435
"6","Gasoline",28.9,34.3,181
"4","Gasoline",48.5,57.4,221
"6","Diesel",21.6,30.8,219
"6","Gasoline",25.3,31.6,201
"6","Diesel",21.7,30.9,435
"4","Gasoline",15.7,21.9,458
"4","Hybrid",24.4,31.9,382
"4","Diesel",16.6,20.7,578
"4","Gasoline",20.4,23.8,426
"6","Hybrid",27.7,31.8,182
"6","Gasoline",15.7,20.5,542
"8","Gasoline",41.4,49.7,95
"3","Gasoline",42.8,47,123
"3","Diesel",29.4,33.3,299
"6","Hybrid",49.5,59,216
"4","Hybrid",38.8,46.6,246
"4","Diesel",41,47.3,151
"4","Gasoline",21.7,25.4,465
"4","Gasoline",44.3,53.3,250
"6","Gasoline",48.1,51.9,133
"4","Hybrid",23.3,30.6,200
"6","Hybrid",39,46.7,128
"6","Gasoline",41.1,46.9,165
"4","Diesel",25.7,35.1,138
"8","Gasoline",31.6,35,241
"4","Gasoline",18.4,27.1,446
"8","Gasoline",21.1,28,342
"4","Hybrid",17.2,24.5,587
"6","Gasoline",34.6,44.5,197
"4","Hybrid",36.9,44,96
"6","Gasoline",47.1,55.7,153
"6","Gasoline",34,38.1,330
"4","Gasoline",24.1,32.8,161
"8","Hybrid",17.1,25.4,268
"4","Gasoline",46,55.8,197
"4","Diesel",31.8,41.3,173
"6","Gasoline",40.8,45.3,243
"6","Gasoline",15.5,21.8,398
"4","Hybrid",32.1,41.5,291
"4","Gasoline",26.4,33.9,284
"8","Hybrid",16.1,22.3,233
"6","Gasoline",42.1,45.9,162
"4","Diesel",33,38.5,186
"4","Diesel",26.7,34.4,355
"8","Hybrid",43.2,51.6,194
"6","Gasoline",30.6,36.7,314
"8","Diesel",15.1,18.5,417
"4","Gasoline",48.1,55.5,189
"6","Gasoline",23.9,33.4,151
"6","Gasoline",44.1,50.6,86
"4","Gasoline",43.6,53.1,130
"4","Hybrid",20.7,26.2,449
"6","Diesel",31.6,40.8,233
"4","Gasoline",16.4,24.9,355
"6","Hybrid",27.4,37.1,360
"6","Gasoline",40.6,49.1,181
"6","Diesel",23.3,28.6,351
"6","Hybrid",19.1,28.4,521
"4","Hybrid",32.7,40.4,228
"4","Gasoline",33.8,37.9,296
"6","Diesel",38.7,42,183
"4","Gasoline",41.6,47.2,92
"4","Hybrid",39.4,47.9,253
"4","Gasoline",44.6,51.9,249
"4","Diesel",22.8,29.5,289
"6","Gasoline",34.9,37.9,224
"4","Gasoline",27.6,33.6,244
"4","Gasoline",48.7,52.8,246
"8","Diesel",30.4,36.6,348
"6","Diesel",48.6,58.5,77
"6","Hybrid",41.9,51.1,227
"6","Diesel",40.1,45.3,211
"6","Gasoline",32.2,39.4,111
"6","Hybrid",30.5,37,226
"4","Gasoline",33.4,37.3,143
"8","Diesel",25.3,35.2,377
"4","Hybrid",46.7,52.7,78
"8","Gasoline",42.8,49.3,247
"4","Hybrid",43,50.5,256
"4","Diesel",30.2,34.5,136
"4","Gasoline",17.5,22.1,508
"4","Gasoline",38.9,43.2,208
"6","Gasoline",28.1,33.8,391
"8","Hybrid",45.5,49.9,225
"8","Gasoline",42.3,51.8,209
"8","Gasoline",20.1,28.1,492
"4","Gasoline",36.1,45.4,126
"8","Gasoline",39.2,48.1,161
"4","Diesel",34.9,42.8,286
"6","Gasoline",33,37.7,131
"4","Hybrid",23,30.3,448
"4","Gasoline",23.3,27.6,404
"8","Gasoline",41.9,45.8,173
"8","Gasoline",15.7,23.1,346
"6","Hybrid",42.3,49.7,110
"6","Gasoline",33.4,37.5,129
"4","Gasoline",47.8,53.3,148
"6","Gasoline",49.9,53.4,215
"6","Gasoline",38.2,46.2,199
"3","Diesel",29.4,39.3,224
"4","Diesel",31.6,39.8,183
"4","Gasoline",22.1,31,193
"6","Gasoline",18.5,24.8,573
"4","Diesel",35.3,39,107
"4","Gasoline",43.2,51.3,137
"4","Gasoline",24.2,29,394
"4","Gasoline",29.7,35.4,255
"6","Gasoline",34.4,42.3,169
"6","Gasoline",46.8,56.1,242
"4","Gasoline",19.9,26.3,397
"4","Gasoline",23.3,33,225
"4","Gasoline",47.1,53.7,222
"6","Diesel",16.4,20.3,276
"4","Hybrid",38,44.6,189
"4","Hybrid",37.4,46.4,265
"6","Hybrid",28.4,35.2,389
"4","Gasoline",31.4,39.6,200
"6","Gasoline",44.9,51.7,103
"4","Hybrid",20.8,27.6,360
"6","Gasoline",23.1,28.1,469
"3","Gasoline",32.9,37.3,273
"4","Gasoline",29.3,34.3,284
"4","Gasoline",35.1,41.2,169
"6","Hybrid",47.2,55.9,176
"8","Diesel",47.1,55.9,223
"4","Diesel",23.1,27.2,280
"6","Hybrid",25.6,32.5,202
"6","Gasoline",20.7,26.6,337
"8","Diesel",47.5,54.5,138
"6","Gasoline",28.9,36.4,241
"3","Diesel",30.7,35.7,138
"6","Gasoline",43.1,52.5,140
"4","Diesel",33,42.5,291
"3","Hybrid",19.2,22.9,345
"4","Gasoline",30.3,38.2,357
"8","Gasoline",37.1,40.3,257
"8","Gasoline",40.2,43.5,166
"6","Gasoline",37.6,47.3,140
"8","Gasoline",19.2,27.1,421
"6","Hybrid",25.7,31,226
"3","Gasoline",40.7,48.4,266
"4","Gasoline",45.8,54.7,95
"3","Diesel",16.7,25.8,188
"3","Gasoline",16.5,19.6,315
"4","Gasoline",37.5,46.2,216
"4","Diesel",34.2,43.2,286
"6","Diesel",20.4,27.6,218
"6","Gasoline",34.2,40.6,237
"6","Gasoline",49.1,52.9,98
"8","Gasoline",37.1,41.8,220
"4","Gasoline",30.7,37.1,115
"6","Gasoline",44,53.1,178
"4","Diesel",22.4,31,311
"4","Hybrid",29.5,36,126
"8","Gasoline",33.5,42,259
"4","Gasoline",32.7,41.1,237
"4","Gasoline",47.2,54.3,181
"4","Gasoline",25.2,29.7,305
"6","Diesel",17,22.4,511
"8","Hybrid",47.1,51.2,170
"3","Gasoline",22.6,25.7,489
"6","Gasoline",28.3,31.9,399
"3","Diesel",33.6,41.9,268
"4","Gasoline",49.2,52.4,231
"4","Gasoline",33.7,39.5,323
"6","Gasoline",30.7,40.6,169
"3","Gasoline",35.4,44,314
"4","Gasoline",49,57.3,115
"4","Hybrid",43.6,48.5,85
"4","Gasoline",20.9,28.4,494
"6","Gasoline",43.1,49.6,123
"4","Diesel",44.4,51.8,184
"4","Gasoline",39.2,45.3,290
"4","Gasoline",38,44.7,101
"4","Gasoline",30.4,40.3,173
"6","Gasoline",37.5,42.8,226
"3","Diesel",40.8,45.3,242
"4","Gasoline",19.3,25.4,484
"4","Hybrid",24,30.7,420
"4","Diesel",21.8,25.4,221
"6","Gasoline",44.4,53,143
"6","Gasoline",38.8,44.8,239
"6","Gasoline",30.8,36.7,297
"4","Gasoline",43.9,51.5,135
"6","Gasoline",40.1,48.5,145
"6","Gasoline",47,56.9,126
"4","Hybrid",17.7,21.9,584
"6","Gasoline",32.8,38.2,330
"6","Gasoline",39.7,43.9,93
"4","Gasoline",22.3,31.5,245
"4","Gasoline",26.4,33.2,241
"6","Hybrid",29.7,38.7,361
"4","Diesel",42.8,52.7,252
"6","Gasoline",32.3,39.2,259
"6","Hybrid",32.3,36.1,121
"6","Hybrid",30.1,35.6,165
"4","Diesel",23,26.3,306
"4","Hybrid",47.3,56.2,235
"3","Diesel",26.1,29.2,166
"6","Gasoline",34.9,42,278
"6","Gasoline",20.2,23.9,246
"6","Gasoline",30.2,33.3,258
"4","Gasoline",46.6,51.4,213
"8","Hybrid",49.8,56.7,184
"8","Gasoline",27.7,31.2,358
"4","Hybrid",20.4,27.7,452
"4","Gasoline",26,33.7,215
"6","Diesel",26.5,36.3,221
"6","Diesel",37.6,46.9,258
"8","Diesel",32.4,39.4,114
"4","Diesel",41.9,50.5,179
"4","Gasoline",39.5,45,279
"6","Gasoline",23.8,30.9,420
"6","Hybrid",42.4,48.2,238
"6","Gasoline",44.7,50.1,83
"8","Gasoline",35.9,44,288
"4","Gasoline",47.5,52.6,234
"6","Gasoline",42.4,48.1,211
"4","Diesel",35.8,41.4,165
"4","Diesel",46.7,55.8,157
"4","Hybrid",36,40.2,274
"6","Gasoline",33.2,38.9,301
"8","Gasoline",27.5,36.7,210
"4","Hybrid",45.9,49,139
"3","Hybrid",19.3,28.9,423
"6","Hybrid",31.6,40.9,269
"6","Diesel",33.8,39.7,224
"8","Gasoline",34.4,42,194
"4","Gasoline",37.8,47.7,222
"3","Hybrid",32.7,39.6,112
"4","Hybrid",24,27.7,171
"3","Diesel",45,54,177
"4","Gasoline",38,41.9,140
"4","Diesel",45,49.8,222
"4","Gasoline",24.7,33.8,359
"4","Gasoline",37.3,42.1,251
"8","Gasoline",40,48.2,264
"4","Hybrid",28.4,34.5,158
"4","Gasoline",43.4,51.7,127
"6","Gasoline",15.1,19.7,342
"6","Gasoline",35.8,41.7,273
"6","Diesel",36.5,41.7,213
"6","Gasoline",33.7,38.4,165
"6","Hybrid",37.1,42.3,125
"6","Gasoline",20.9,26.2,491
"6","Gasoline",39,48.7,224
"6","Diesel",26.8,33.5,278
"4","Gasoline",30.8,37,360
"4","Gasoline",26.7,33.2,373
"6","Gasoline",31.6,41.6,145
"4","Diesel",36.8,44.4,202
"8","Gasoline",44.3,52.2,166
"3","Gasoline",31.9,37.1,323
"4","Hybrid",26.3,32.6,172
"8","Gasoline",32.1,36.4,225
"4","Gasoline",39.1,46.9,217
"8","Gasoline",27.1,32.5,403
"8","Diesel",29.5,37.7,346
"6","Gasoline",34.7,39.2,228
"4","Hybrid",25.3,31.1,321
"6","Diesel",22.3,28.6,440
"6","Gasoline",19.9,24.1,467
"6","Hybrid",27.3,30.8,394
"6","Gasoline",16.7,21.9,600
"8","Gasoline",35.4,42.2,284
"6","Diesel",21.2,28.8,153
"8","Gasoline",28.2,34.2,207
"3","Gasoline",24.4,30.9,263
"4","Gasoline",37.1,43.9,239
"4","Gasoline",44.8,51.4,134
"4","Gasoline",37.2,40.8,169
"6","Diesel",34,39.8,197
"4","Diesel",38.4,42.8,298
"8","Gasoline",16,22.7,391
"4","Gasoline",19.3,27.6,212
"4","Gasoline",18.3,25.4,174
"4","Gasoline",18.4,23,281
"4","Gasoline",24.1,28.6,454
"3","Gasoline",33.6,36.9,343
"4","Gasoline",19,25,381
"6","Gasoline",47.7,53.7,186
"4","Diesel",44.9,49.6,227
"4","Gasoline",49,57.3,80
"6","Hybrid",16.5,22.2,363
"3","Hybrid",44.8,52.5,193
"4","Hybrid",43.1,50.6,248
"3","Hybrid",46.6,53.8,201
"4","Diesel",33.5,42.9,178
"6","Gasoline",42.6,45.7,265
"3","Gasoline",16.8,20.3,516
"6","Diesel",17.7,25.8,506
"8","Diesel",19.1,24.6,326
"4","Gasoline",47,56.9,73
"8","Diesel",17.1,21.6,269
"4","Gasoline",18.5,22.8,574
"3","Gasoline",47.6,54.7,79
"3","Gasoline",18.8,23.8,421
"4","Diesel",45.4,50.8,152
"6","Hybrid",42.6,52,159
"4","Hybrid",16.4,19.6,403
"6","Diesel",15.8,22.5,227
"6","Gasoline",33.7,39,133
"4","Hybrid",49.9,55.3,82
"6","Gasoline",45.8,50.5,88
"8","Hybrid",25.9,29.8,162
"3","Gasoline",28.5,31.7,327
"4","Gasoline",28.6,38.5,142
"4","Diesel",40.7,48.3,136
"4","Diesel",26.9,35.3,305
"4","Gasoline",20.2,23.7,216
"4","Diesel",41.1,44.2,275
"6","Gasoline",31,38.2,229
"6","Gasoline",17.7,25.8,560
"4","Diesel",42.7,48.5,119
"4","Gasoline",35.5,41.2,105
"4","Diesel",32.1,37.8,255
"4","Gasoline",38.6,42.7,163
"4","Gasoline",32.7,41,238
"8","Gasoline",37.7,42.2,198
"4","Gasoline",45.4,50.7,161
"3","Gasoline",36.5,44.2,278
"4","Diesel",38.1,41.1,137
"6","Hybrid",36.5,44.9,200
"6","Hybrid",33.6,42.9,193
"4","Diesel",21,24.4,425
"4","Gasoline",26.7,33.8,138
"4","Gasoline",39.3,45.2,198
"4","Gasoline",29.9,33.4,251
"8","Gasoline",29.2,37,371
"6","Hybrid",41.6,48.9,229
"6","Gasoline",15.2,22.7,269
"4","Gasoline",38.8,47.5,190
"4","Gasoline",32.1,37.1,307
"6","Gasoline",28.2,35.9,260
"4","Gasoline",26.9,35.1,222
"8","Diesel",21.1,25.3,304
"4","Gasoline",26.7,36.4,221
"3","Diesel",28.7,34.1,125
"6","Gasoline",30.3,38.3,296
"3","Diesel",38.5,46.8,213
"4","Diesel",30.9,37.4,179
"4","Diesel",42.9,46.8,207
"6","Gasoline",37.4,42.3,162
"4","Gasoline",21.6,26.2,246
"3","Hybrid",24.7,31.3,366
"6","Gasoline",17.8,22.6,536
"4","Gasoline",48.1,54.9,179
"8","Gasoline",46,51,219
"4","Diesel",18,21,356
"6","Gasoline",35.1,40.6,116
"4","Diesel",48.6,55.8,173
"6","Gasoline",41.1,49.5,132
"6","Gasoline",32.2,35.4,312
"8","Gasoline",23.4,28.2,267
"3","Gasoline",24.8,34.7,323
"4","Gasoline",40.8,45.6,199
"6","Gasoline",42.3,50.7,234
"3","Gasoline",33.5,40.1,300
"4","Diesel",19.2,23.1,206
"8","Gasoline",47.7,55.2,123
"4","Gasoline",44.6,54.4,230
"8","Gasoline",19.9,29.1,297
"3","Gasoline",17,24.8,395
"6","Gasoline",33.8,40.4,144
"4","Gasoline",24.9,30.1,312
"4","Hybrid",24.9,30.4,219
"8","Gasoline",18.1,23.5,529
"4","Diesel",48.4,57.9,104
"6","Gasoline",44.1,48.6,149
"6","Diesel",19,24.6,210
"4","Gasoline",45.7,51.7,183
"8","Gasoline",38.9,44.8,287
"4","Hybrid",26.4,29.4,189
"6","Gasoline",45.5,50.4,82
"4","Gasoline",35.9,42.4,190
"6","Gasoline",44.7,53,211
"6","Diesel",31.4,38.4,352
"4","Diesel",32.5,38.2,119
"6","Diesel",25.2,32.9,366
"4","Hybrid",28.6,36.3,215
"4","Gasoline",34.9,39.6,137
"4","Gasoline",48.1,51.8,109
"3","Diesel",36,44.6,294
"4","Hybrid",20.2,26.9,460
"4","Gasoline",15.2,19.4,374
"4","Hybrid",44.8,49.6,254
"4","Gasoline",27.8,36.2,146
"4","Diesel",26,33.6,221
"6","Diesel",43,52.6,198
"6","Hybrid",48.1,54.4,244
"4","Gasoline",41.2,44.6,182
"6","Gasoline",21.1,29,433
"6","Gasoline",28.7,33.5,378
"6","Gasoline",41.6,46.9,87
"4","Diesel",46.7,51.1,128
"3","Hybrid",50,55.2,88
"6","Gasoline",32.9,41.7,283
"6","Gasoline",43.8,50.8,184
"4","Gasoline",16.6,20.4,248
"4","Gasoline",25,32.1,260
"6","Diesel",28,35.4,260
"6","Hybrid",49.1,58.3,184
"6","Hybrid",15.1,24.1,539
"4","Gasoline",25.8,29.2,164
"4","Gasoline",47.6,56.7,154
"3","Gasoline",25.7,29.1,188
"4","Gasoline",22.9,27,414
"3","Hybrid",40.6,44.4,224
"6","Gasoline",41.1,45.4,233
"4","Gasoline",31.5,40.1,123
"6","Diesel",48.1,55.9,158
"3","Diesel",22.1,29.9,427
"4","Gasoline",47,56.5,193
"4","Hybrid",41.4,47.1,255
"4","Gasoline",27.9,30.9,189
"6","Hybrid",43.2,50.7,133
"4","Gasoline",19.7,28.8,314
"4","Gasoline",19.6,29.4,340
"3","Gasoline",47.5,53,119
"3","Gasoline",18.3,27.1,312
"6","Gasoline",15.1,24,499
"4","Diesel",28.6,32.6,307
"6","Gasoline",18.6,26,212
"6","Diesel",45.2,49.4,262
"4","Gasoline",47.3,53.4,172
"4","Gasoline",31.9,41.1,219
"6","Hybrid",29.9,38.4,358
"6","Hybrid",33.9,40.9,133
"4","Gasoline",22.9,31.6,312
"3","Gasoline",25.4,29.5,393
"3","Diesel",18.5,22.9,350
"4","Gasoline",30.6,35.1,310
"3","Gasoline",36.4,44.8,286
"4","Gasoline",47.6,56.8,116
"4","Gasoline",40.9,47.8,132
"4","Gasoline",40.3,50,153
"4","Diesel",25.8,33.9,248
"6","Gasoline",46.1,53,95
"4","Gasoline",48.1,55.4,112
"8","Diesel",47.6,56.5,219
"4","Diesel",16.4,20,478
"6","Gasoline",36.2,40.4,159
"4","Hybrid",37.5,42.4,301
"6","Diesel",25.3,34.6,351
"4","Gasoline",49.7,59.3,127
"3","Gasoline",25.2,30.7,374
"8","Diesel",22.6,32.1,328
"4","Gasoline",31.9,38.7,276
"8","Gasoline",26.3,32.6,223
"4","Diesel",47.3,56.1,108
"4","Gasoline",30.4,37.2,177
"4","Diesel",29.4,35.6,138
"6","Gasoline",36.9,40,205
"4","Gasoline",17.8,20.9,377
"8","Gasoline",41.5,48.9,83
"3","Gasoline",41.9,45.4,258
"6","Diesel",31.6,39.8,272
"4","Diesel",48.4,55.8,147
"4","Gasoline",35.3,41.5,318
"4","Hybrid",39.3,47.3,277
"4","Gasoline",47.4,57.4,87
"4","Gasoline",38.3,43,225
"4","Gasoline",30.1,37,325
"4","Gasoline",15.9,24.8,259
"4","Diesel",40.5,43.6,116
"4","Gasoline",48.8,53.2,118
